CustomerID,SegmentID,SegmentName,Country,Recency,Frequency,MonetaryValue,TotalItems,UniqueProducts,AverageOrderValue,AverageItemsPerOrder,CustomerLifetimeDays
17446,0,Inactive Low-Activity,United Kingdom,177,2,120.9,198,6,60.45,99.0,134
17447,1,Developing / Moderate,United Kingdom,41,2,541.53,443,33,270.76,221.5,31
17448,2,Recent High-Activity,United Kingdom,498,46,14523.67,11534,569,315.73,250.74,148
17449,2,Recent High-Activity,United Kingdom,3,13,4868.15,2483,292,374.47,191.0,728
17450,2,Recent High-Activity,United Kingdom,9,51,244784.25,83914,144,4799.69,1645.37,430
17451,1,Developing / Moderate,United Kingdom,2,7,1721.4,1203,83,245.91,171.86,104
17453,1,Developing / Moderate,United Kingdom,18,2,486.72,219,19,243.36,109.5,47
17454,2,Recent High-Activity,United Kingdom,193,10,1547.94,727,98,154.79,72.7,501
17455,0,Inactive Low-Activity,United Kingdom,204,1,131.7,66,8,131.7,66.0,0
17456,1,Developing / Moderate,United Kingdom,366,2,975.56,508,59,487.78,254.0,91
17457,2,Recent High-Activity,United Kingdom,127,14,5984.81,2695,30,427.49,192.5,606
17458,1,Developing / Moderate,United Kingdom,16,2,529.58,282,81,264.79,141.0,366
17459,1,Developing / Moderate,United Kingdom,44,2,657.3,537,88,328.65,268.5,17
17460,2,Recent High-Activity,United Kingdom,95,16,2157.97,954,93,134.87,59.62,592
17461,1,Developing / Moderate,United Kingdom,23,3,735.82,770,104,245.27,256.67,7
17462,1,Developing / Moderate,United Kingdom,61,2,675.69,227,25,337.85,113.5,224
17463,2,Recent High-Activity,United Kingdom,17,7,2535.26,1480,234,362.18,211.43,573
17464,1,Developing / Moderate,United Kingdom,159,3,907.14,608,35,302.38,202.67,461
17465,1,Developing / Moderate,United Kingdom,426,7,2542.79,1477,103,363.26,211.0,311
17466,1,Developing / Moderate,United Kingdom,11,2,763.28,306,41,381.64,153.0,68
17467,0,Inactive Low-Activity,United Kingdom,396,1,102.6,20,4,102.6,20.0,0
17468,1,Developing / Moderate,United Kingdom,11,3,194.8,184,8,64.93,61.33,365
17469,2,Recent High-Activity,United Kingdom,17,17,5051.25,2304,165,297.13,135.53,707
17470,2,Recent High-Activity,United Kingdom,45,11,2626.47,2731,111,238.77,248.27,464
17471,0,Inactive Low-Activity,United Kingdom,475,1,321.65,153,19,321.65,153.0,0
17472,1,Developing / Moderate,United Kingdom,192,4,922.35,551,183,230.59,137.75,437
17473,0,Inactive Low-Activity,United Kingdom,409,2,607.0,270,33,303.5,135.0,48
17474,0,Inactive Low-Activity,United Kingdom,600,1,1047.0,200,6,1047.0,200.0,0
17475,0,Inactive Low-Activity,United Kingdom,80,1,194.37,178,14,194.37,178.0,0
17476,0,Inactive Low-Activity,United Kingdom,396,2,489.86,224,29,244.93,112.0,342
17477,0,Inactive Low-Activity,United Kingdom,613,2,1144.3,225,44,572.15,112.5,35
17478,1,Developing / Moderate,United Kingdom,409,2,1272.8,516,40,636.4,258.0,225
17479,0,Inactive Low-Activity,United Kingdom,633,1,389.26,266,18,389.26,266.0,0
17480,1,Developing / Moderate,United Kingdom,78,2,882.23,581,50,441.12,290.5,367
17481,1,Developing / Moderate,United Kingdom,4,4,1255.59,1061,69,313.9,265.25,90
17482,0,Inactive Low-Activity,United Kingdom,488,2,775.64,240,50,387.82,120.0,91
17483,1,Developing / Moderate,United Kingdom,66,4,591.73,265,23,147.93,66.25,349
17484,0,Inactive Low-Activity,United Kingdom,577,2,209.57,339,14,104.78,169.5,48
17486,0,Inactive Low-Activity,United Kingdom,262,1,396.87,191,24,396.87,191.0,0
17487,0,Inactive Low-Activity,United Kingdom,729,1,160.55,37,8,160.55,37.0,0
17488,0,Inactive Low-Activity,United Kingdom,642,1,336.5,136,18,336.5,136.0,0
17489,1,Developing / Moderate,United Kingdom,59,2,376.64,428,28,188.32,214.0,154
17490,2,Recent High-Activity,United Kingdom,1,9,2750.5,1531,93,305.61,170.11,569
17491,2,Recent High-Activity,United Kingdom,2,17,5653.67,3362,105,332.57,197.76,589
17492,1,Developing / Moderate,United Kingdom,249,3,1122.42,450,32,374.14,150.0,270
17493,0,Inactive Low-Activity,United Kingdom,386,1,100.91,62,8,100.91,62.0,0
17494,0,Inactive Low-Activity,United Kingdom,502,1,54.7,26,3,54.7,26.0,0
17495,1,Developing / Moderate,United Kingdom,8,3,806.72,367,38,268.91,122.33,383
17496,1,Developing / Moderate,United Kingdom,359,4,1412.89,675,54,353.22,168.75,336
17497,0,Inactive Low-Activity,United Kingdom,391,2,287.25,59,7,143.62,29.5,220
17498,0,Inactive Low-Activity,United Kingdom,76,1,272.22,394,17,272.22,394.0,0
17499,1,Developing / Moderate,United Kingdom,290,2,1341.39,1086,66,670.7,543.0,272
17500,1,Developing / Moderate,United Kingdom,18,3,1138.0,17,3,379.33,5.67,12
17501,0,Inactive Low-Activity,United Kingdom,221,2,288.6,160,18,144.3,80.0,0
17502,1,Developing / Moderate,United Kingdom,10,4,689.1,376,25,172.28,94.0,20
17503,1,Developing / Moderate,United Kingdom,3,2,558.96,486,36,279.48,243.0,36
17504,2,Recent High-Activity,United Kingdom,207,18,9490.17,5420,244,527.23,301.11,463
17505,1,Developing / Moderate,United Kingdom,162,5,2435.48,1242,83,487.1,248.4,444
17506,0,Inactive Low-Activity,United Kingdom,76,1,302.2,139,14,302.2,139.0,0
17507,1,Developing / Moderate,United Kingdom,262,2,605.58,359,79,302.79,179.5,48
17508,2,Recent High-Activity,Greece,281,8,4579.23,2891,199,572.4,361.38,452
17509,1,Developing / Moderate,United Kingdom,58,8,6083.64,3512,75,760.46,439.0,6
17510,1,Developing / Moderate,United Kingdom,25,2,514.56,422,28,257.28,211.0,396
17511,2,Recent High-Activity,United Kingdom,3,60,172132.87,117174,657,2868.88,1952.9,735
17512,2,Recent High-Activity,United Kingdom,29,18,5467.82,5434,102,303.77,301.89,701
17513,1,Developing / Moderate,United Kingdom,73,3,1158.8,440,18,386.27,146.67,407
17514,1,Developing / Moderate,United Kingdom,129,2,522.0,284,72,261.0,142.0,541
17515,2,Recent High-Activity,United Kingdom,32,9,1602.51,527,91,178.06,58.56,519
17516,1,Developing / Moderate,United Kingdom,16,6,947.5,522,150,157.92,87.0,363
17517,0,Inactive Low-Activity,United Kingdom,309,1,153.94,102,11,153.94,102.0,0
17518,0,Inactive Low-Activity,United Kingdom,426,2,329.42,267,71,164.71,133.5,196
17519,2,Recent High-Activity,United Kingdom,18,15,4774.17,3230,142,318.28,215.33,721
17520,1,Developing / Moderate,United Kingdom,54,1,546.81,365,30,546.81,365.0,0
17521,1,Developing / Moderate,United Kingdom,30,5,1278.06,806,65,255.61,161.2,405
17522,1,Developing / Moderate,United Kingdom,2,5,1070.71,1034,59,214.14,206.8,217
17523,1,Developing / Moderate,United Kingdom,12,4,652.74,872,25,163.19,218.0,8
17524,0,Inactive Low-Activity,United Kingdom,362,3,539.14,362,37,179.71,120.67,77
17525,0,Inactive Low-Activity,United Kingdom,360,3,1161.9,338,19,387.3,112.67,69
17526,2,Recent High-Activity,United Kingdom,5,12,3939.24,1442,67,328.27,120.17,718
17527,1,Developing / Moderate,United Kingdom,54,4,939.37,488,45,234.84,122.0,165
17528,1,Developing / Moderate,United Kingdom,2,8,3628.5,2138,183,453.56,267.25,70
17529,0,Inactive Low-Activity,United Kingdom,611,2,1240.25,790,78,620.12,395.0,87
17530,2,Recent High-Activity,United Kingdom,2,12,2791.69,1741,359,232.64,145.08,732
17531,1,Developing / Moderate,United Kingdom,191,3,1266.82,472,54,422.27,157.33,428
17532,0,Inactive Low-Activity,United Kingdom,386,1,65.34,30,4,65.34,30.0,0
17533,0,Inactive Low-Activity,United Kingdom,435,1,34.8,24,1,34.8,24.0,0
17534,2,Recent High-Activity,United Kingdom,54,5,1668.83,860,76,333.77,172.0,599
17535,0,Inactive Low-Activity,United Kingdom,281,1,164.4,136,13,164.4,136.0,0
17536,1,Developing / Moderate,United Kingdom,178,3,364.83,201,16,121.61,67.0,505
17537,1,Developing / Moderate,United Kingdom,30,2,887.67,699,74,443.83,349.5,274
17538,0,Inactive Low-Activity,United Kingdom,26,1,98.42,134,9,98.42,134.0,0
17539,1,Developing / Moderate,United Kingdom,618,4,1176.84,708,132,294.21,177.0,109
17540,1,Developing / Moderate,United Kingdom,25,6,1590.6,588,41,265.1,98.0,575
17541,0,Inactive Low-Activity,United Kingdom,510,1,119.86,44,31,119.86,44.0,0
17542,1,Developing / Moderate,United Kingdom,270,3,340.85,323,57,113.62,107.67,372
17543,0,Inactive Low-Activity,United Kingdom,550,1,120.05,62,13,120.05,62.0,0
17544,1,Developing / Moderate,United Kingdom,391,3,944.82,410,80,314.94,136.67,0
17545,2,Recent High-Activity,United Kingdom,44,6,1409.86,682,204,234.98,113.67,534
17547,0,Inactive Low-Activity,United Kingdom,376,2,727.85,223,22,363.93,111.5,290
17548,1,Developing / Moderate,United Kingdom,234,4,731.26,494,22,182.81,123.5,163
17549,0,Inactive Low-Activity,United Kingdom,24,2,148.86,210,5,74.43,105.0,28
17550,2,Recent High-Activity,United Kingdom,198,9,2506.64,968,250,278.52,107.56,473
17551,0,Inactive Low-Activity,United Kingdom,360,1,290.34,142,39,290.34,142.0,0
17552,2,Recent High-Activity,United Kingdom,61,12,2786.77,1951,78,232.23,162.58,567
17553,1,Developing / Moderate,United Kingdom,130,4,3757.6,2288,2,939.4,572.0,481
17554,1,Developing / Moderate,United Kingdom,2,5,1952.45,1763,58,390.49,352.6,147
17555,2,Recent High-Activity,United Kingdom,20,5,1045.74,739,220,209.15,147.8,567
17556,0,Inactive Low-Activity,United Kingdom,206,2,300.67,184,13,150.34,92.0,174
17557,1,Developing / Moderate,United Kingdom,15,4,575.46,310,28,143.87,77.5,718
17558,0,Inactive Low-Activity,United Kingdom,394,1,259.17,54,28,259.17,54.0,0
17559,0,Inactive Low-Activity,United Kingdom,513,1,167.62,270,12,167.62,270.0,0
17560,2,Recent High-Activity,United Kingdom,95,8,1895.8,1588,37,236.97,198.5,566
17561,2,Recent High-Activity,United Kingdom,20,4,703.02,381,163,175.75,95.25,714
17562,1,Developing / Moderate,United Kingdom,15,7,1122.38,817,48,160.34,116.71,159
17563,0,Inactive Low-Activity,United Kingdom,579,2,392.38,256,27,196.19,128.0,33
17564,1,Developing / Moderate,United Kingdom,25,3,454.01,146,38,151.34,48.67,56
17565,0,Inactive Low-Activity,United Kingdom,587,1,131.83,67,30,131.83,67.0,0
17566,1,Developing / Moderate,United Kingdom,9,2,869.77,497,113,434.88,248.5,17
17567,2,Recent High-Activity,United Kingdom,8,9,4838.08,2908,128,537.56,323.11,434
17568,0,Inactive Low-Activity,United Kingdom,634,1,374.45,275,61,374.45,275.0,0
17569,0,Inactive Low-Activity,United Kingdom,333,1,344.14,159,29,344.14,159.0,0
17570,0,Inactive Low-Activity,United Kingdom,382,1,100.0,1,1,100.0,1.0,0
17571,2,Recent High-Activity,United Kingdom,51,5,1630.91,991,290,326.18,198.2,492
17572,1,Developing / Moderate,United Kingdom,72,10,652.21,327,14,65.22,32.7,653
17573,1,Developing / Moderate,United Kingdom,30,3,380.6,308,24,126.87,102.67,64
17574,0,Inactive Low-Activity,United Kingdom,243,1,185.65,77,8,185.65,77.0,0
17575,0,Inactive Low-Activity,United Kingdom,668,1,171.7,72,5,171.7,72.0,0
17576,2,Recent High-Activity,United Kingdom,9,41,8711.95,4583,417,212.49,111.78,728
17577,0,Inactive Low-Activity,United Kingdom,646,2,348.75,179,20,174.38,89.5,23
17578,1,Developing / Moderate,United Kingdom,219,7,1047.33,529,57,149.62,75.57,311
17579,1,Developing / Moderate,United Kingdom,5,4,753.28,375,89,188.32,93.75,574
17580,1,Developing / Moderate,United Kingdom,253,5,541.02,223,78,108.2,44.6,170
17581,2,Recent High-Activity,United Kingdom,1,43,17951.17,9519,387,417.47,221.37,736
17582,1,Developing / Moderate,United Kingdom,237,5,1446.95,603,92,289.39,120.6,387
17583,0,Inactive Low-Activity,United Kingdom,561,1,135.95,55,7,135.95,55.0,0
17584,2,Recent High-Activity,United Kingdom,8,6,5309.42,2464,85,884.9,410.67,676
17585,2,Recent High-Activity,United Kingdom,110,7,2064.71,2510,295,294.96,358.57,369
17586,0,Inactive Low-Activity,United Kingdom,620,1,167.4,68,8,167.4,68.0,0
17587,0,Inactive Low-Activity,United Kingdom,629,1,176.71,67,42,176.71,67.0,0
17588,2,Recent High-Activity,United Kingdom,101,7,2939.55,1379,35,419.94,197.0,537
17589,2,Recent High-Activity,United Kingdom,61,18,13837.94,8704,601,768.77,483.56,582
17590,1,Developing / Moderate,United Kingdom,3,3,1468.02,822,162,489.34,274.0,38
17591,2,Recent High-Activity,United Kingdom,74,8,2339.32,1028,93,292.42,128.5,618
17592,0,Inactive Low-Activity,United Kingdom,739,1,148.3,38,13,148.3,38.0,0
17593,2,Recent High-Activity,United Kingdom,4,11,8092.32,5595,311,735.67,508.64,732
17594,1,Developing / Moderate,United Kingdom,86,4,2497.88,1368,70,624.47,342.0,519
17595,1,Developing / Moderate,United Kingdom,13,2,386.69,228,68,193.34,114.0,25
17596,2,Recent High-Activity,United Kingdom,24,13,4491.46,7010,274,345.5,539.23,701
17597,1,Developing / Moderate,United Kingdom,214,5,3484.09,2215,109,696.82,443.0,370
17598,0,Inactive Low-Activity,United Kingdom,382,1,409.98,126,10,409.98,126.0,0
17599,0,Inactive Low-Activity,United Kingdom,478,1,52.05,11,3,52.05,11.0,0
17600,0,Inactive Low-Activity,United Kingdom,18,1,161.67,144,13,161.67,144.0,0
17601,1,Developing / Moderate,United Kingdom,240,2,413.08,295,69,206.54,147.5,141
17602,2,Recent High-Activity,United Kingdom,3,14,7354.43,5880,450,525.32,420.0,617
17603,2,Recent High-Activity,United Kingdom,79,4,1788.38,638,104,447.1,159.5,651
17604,1,Developing / Moderate,United Kingdom,218,6,942.38,614,142,157.06,102.33,464
17605,0,Inactive Low-Activity,United Kingdom,591,1,160.75,71,13,160.75,71.0,0
17606,0,Inactive Low-Activity,United Kingdom,738,1,87.3,42,6,87.3,42.0,0
17607,0,Inactive Low-Activity,United Kingdom,377,1,333.81,269,22,333.81,269.0,0
17608,1,Developing / Moderate,United Kingdom,34,4,488.06,528,134,122.02,132.0,574
17609,2,Recent High-Activity,United Kingdom,41,11,1887.9,1321,317,171.63,120.09,569
17610,1,Developing / Moderate,United Kingdom,541,5,1511.94,893,114,302.39,178.6,193
17611,2,Recent High-Activity,United Kingdom,8,28,8337.53,5341,722,297.77,190.75,731
17612,2,Recent High-Activity,United Kingdom,54,18,5394.86,3521,213,299.71,195.61,669
17613,2,Recent High-Activity,United Kingdom,23,14,4544.55,2490,211,324.61,177.86,283
17614,1,Developing / Moderate,United Kingdom,58,1,386.32,235,97,386.32,235.0,0
17615,1,Developing / Moderate,United Kingdom,131,6,721.8,378,47,120.3,63.0,355
17616,0,Inactive Low-Activity,United Kingdom,174,4,734.4,288,1,183.6,72.0,278
17617,0,Inactive Low-Activity,United Kingdom,559,1,385.19,249,18,385.19,249.0,0
17618,2,Recent High-Activity,United Kingdom,6,11,4001.64,1798,202,363.79,163.45,679
17619,0,Inactive Low-Activity,United Kingdom,313,1,214.37,124,71,214.37,124.0,0
17620,0,Inactive Low-Activity,United Kingdom,60,1,81.44,60,4,81.44,60.0,0
17621,1,Developing / Moderate,United Kingdom,22,6,3175.12,1110,61,529.19,185.0,410
17622,0,Inactive Low-Activity,United Kingdom,598,2,1130.21,379,19,565.11,189.5,1
17623,2,Recent High-Activity,United Kingdom,33,7,2365.77,799,130,337.97,114.14,693
17624,2,Recent High-Activity,United Kingdom,15,4,1568.63,958,91,392.16,239.5,705
17625,2,Recent High-Activity,United Kingdom,19,8,5978.9,3505,429,747.36,438.12,706
17626,0,Inactive Low-Activity,United Kingdom,603,1,254.0,202,18,254.0,202.0,0
17627,0,Inactive Low-Activity,United Kingdom,479,1,296.36,676,10,296.36,676.0,0
17628,0,Inactive Low-Activity,United Kingdom,82,1,75.75,79,5,75.75,79.0,0
17629,2,Recent High-Activity,United Kingdom,6,10,2455.52,1903,129,245.55,190.3,416
17630,0,Inactive Low-Activity,United Kingdom,170,2,503.6,158,24,251.8,79.0,63
17631,2,Recent High-Activity,United Kingdom,2,7,998.49,591,66,142.64,84.43,729
17633,1,Developing / Moderate,United Kingdom,32,7,2057.39,899,84,293.91,128.43,358
17634,2,Recent High-Activity,United Kingdom,37,9,2358.59,838,209,262.07,93.11,301
17635,1,Developing / Moderate,United Kingdom,425,3,1265.58,770,60,421.86,256.67,166
17636,0,Inactive Low-Activity,United Kingdom,20,1,285.56,182,20,285.56,182.0,0
17637,1,Developing / Moderate,United Kingdom,32,2,547.06,280,35,273.53,140.0,84
17638,0,Inactive Low-Activity,United Kingdom,648,2,842.4,432,2,421.2,216.0,74
17639,1,Developing / Moderate,United Kingdom,277,6,615.17,576,59,102.53,96.0,207
17640,2,Recent High-Activity,United Kingdom,87,6,3168.94,1692,48,528.16,282.0,540
17642,2,Recent High-Activity,United Kingdom,120,5,1824.49,1475,88,364.9,295.0,615
17643,0,Inactive Low-Activity,United Kingdom,374,2,439.7,226,30,219.85,113.0,132
17644,2,Recent High-Activity,United Kingdom,2,20,6028.6,3469,160,301.43,173.45,660
17646,2,Recent High-Activity,United Kingdom,220,12,3898.79,1308,124,324.9,109.0,504
17647,1,Developing / Moderate,United Kingdom,66,3,331.66,82,12,110.55,27.33,604
17648,1,Developing / Moderate,United Kingdom,61,5,2216.37,954,114,443.27,190.8,325
17649,1,Developing / Moderate,United Kingdom,139,3,1578.89,723,88,526.3,241.0,334
17650,0,Inactive Low-Activity,United Kingdom,22,1,166.08,150,8,166.08,150.0,0
17651,2,Recent High-Activity,United Kingdom,12,16,5703.52,4086,198,356.47,255.38,515
17652,2,Recent High-Activity,United Kingdom,26,12,4867.72,2509,118,405.64,209.08,256
17653,1,Developing / Moderate,United Kingdom,37,4,1207.56,1409,44,301.89,352.25,84
17654,0,Inactive Low-Activity,United Kingdom,278,1,117.55,41,22,117.55,41.0,0
17655,2,Recent High-Activity,United Kingdom,11,9,2976.38,1268,75,330.71,140.89,406
17656,1,Developing / Moderate,United Kingdom,74,5,1674.69,1399,67,334.94,279.8,55
17657,0,Inactive Low-Activity,United Kingdom,431,1,126.0,60,7,126.0,60.0,0
17658,1,Developing / Moderate,United Kingdom,26,2,595.42,616,17,297.71,308.0,186
17659,2,Recent High-Activity,United Kingdom,18,14,3586.99,1752,150,256.21,125.14,369
17660,1,Developing / Moderate,United Kingdom,142,2,342.22,259,75,171.11,129.5,596
17662,0,Inactive Low-Activity,United Kingdom,662,2,412.92,184,14,206.46,92.0,61
17663,2,Recent High-Activity,United Kingdom,26,17,5175.83,2297,153,304.46,135.12,620
17664,1,Developing / Moderate,United Kingdom,19,4,1166.23,1058,68,291.56,264.5,602
17665,0,Inactive Low-Activity,United Kingdom,494,1,563.1,690,19,563.1,690.0,0
17666,1,Developing / Moderate,United Kingdom,4,5,2047.8,1552,30,409.56,310.4,524
17667,2,Recent High-Activity,United Kingdom,67,9,3950.7,2192,140,438.97,243.56,588
17668,1,Developing / Moderate,United Kingdom,2,2,347.75,93,14,173.88,46.5,37
17669,2,Recent High-Activity,United Kingdom,43,10,6142.35,3505,85,614.24,350.5,575
17670,0,Inactive Low-Activity,United Kingdom,228,1,205.7,110,11,205.7,110.0,0
17671,1,Developing / Moderate,United Kingdom,16,5,2009.16,987,54,401.83,197.4,360
17672,2,Recent High-Activity,United Kingdom,51,7,5778.63,2758,179,825.52,394.0,632
17673,2,Recent High-Activity,United Kingdom,2,13,4173.88,3284,195,321.07,252.62,629
17674,1,Developing / Moderate,United Kingdom,75,2,551.04,672,19,275.52,336.0,294
17675,2,Recent High-Activity,United Kingdom,2,70,37642.48,16180,345,537.75,231.14,728
17676,2,Recent High-Activity,United Kingdom,5,10,2448.64,1764,85,244.86,176.4,615
17677,2,Recent High-Activity,United Kingdom,2,54,35058.46,20921,346,649.23,387.43,722
17678,1,Developing / Moderate,United Kingdom,264,2,599.76,368,27,299.88,184.0,340
17679,2,Recent High-Activity,United Kingdom,53,7,3577.61,1755,70,511.09,250.71,684
17680,1,Developing / Moderate,United Kingdom,24,3,497.45,155,20,165.82,51.67,488
17681,0,Inactive Low-Activity,United Kingdom,598,5,731.2,450,12,146.24,90.0,96
17682,2,Recent High-Activity,United Kingdom,11,11,4065.28,2281,85,369.57,207.36,631
17683,1,Developing / Moderate,United Kingdom,386,3,819.01,781,41,273.0,260.33,169
17684,0,Inactive Low-Activity,United Kingdom,44,1,239.41,145,15,239.41,145.0,0
17685,2,Recent High-Activity,United Kingdom,17,12,5454.95,3474,124,454.58,289.5,650
17686,2,Recent High-Activity,United Kingdom,8,9,8296.81,3583,283,921.87,398.11,526
17687,0,Inactive Low-Activity,United Kingdom,421,1,432.68,210,26,432.68,210.0,0
17688,0,Inactive Low-Activity,United Kingdom,394,1,304.2,114,19,304.2,114.0,0
17689,0,Inactive Low-Activity,United Kingdom,389,2,317.08,300,17,158.54,150.0,86
17690,2,Recent High-Activity,United Kingdom,31,20,6963.8,2939,237,348.19,146.95,644
17691,1,Developing / Moderate,United Kingdom,359,4,637.55,315,37,159.39,78.75,188
17692,2,Recent High-Activity,United Kingdom,128,12,2975.8,2338,90,247.98,194.83,413
17693,0,Inactive Low-Activity,United Kingdom,138,1,200.47,231,16,200.47,231.0,0
17694,1,Developing / Moderate,United Kingdom,142,3,1695.97,1493,54,565.32,497.67,421
17695,1,Developing / Moderate,United Kingdom,132,5,1746.04,1809,46,349.21,361.8,549
