CustomerID,Country,Recency,Frequency,MonetaryValue,TotalItems,UniqueProducts,AverageOrderValue,AverageItemsPerOrder,CustomerLifetimeDays
17841,United Kingdom,2,211,68545.25,36584,2116,324.86,173.38,736
17842,United Kingdom,603,1,430.69,89,18,430.69,89.00,0
17843,United Kingdom,304,2,320.40,251,58,160.20,125.50,108
17844,Canada,107,1,51.56,52,5,51.56,52.00,0
17845,United Kingdom,556,4,596.09,195,42,149.02,48.75,21
17846,United Kingdom,86,1,2033.10,1,1,2033.10,1.00,0
17847,United Kingdom,516,2,129.69,29,9,64.84,14.50,130
17848,United Kingdom,82,30,3559.11,1404,105,118.64,46.80,652
17849,United Kingdom,219,8,1063.76,224,24,132.97,28.00,417
17850,United Kingdom,373,155,51208.87,21052,100,330.38,135.82,362
17851,United Kingdom,423,6,1552.35,933,185,258.72,155.50,314
17852,United Kingdom,12,5,657.81,372,82,131.56,74.40,720
17853,United Kingdom,408,3,1596.29,625,84,532.10,208.33,329
17854,United Kingdom,186,6,1068.50,607,113,178.08,101.17,546
17855,United Kingdom,373,1,208.97,197,17,208.97,197.00,0
17856,United Kingdom,2,4,1418.03,842,12,354.51,210.50,280
17857,United Kingdom,5,24,27347.04,19906,21,1139.46,829.42,637
17858,United Kingdom,6,30,12518.65,5383,173,417.29,179.43,728
17859,United Kingdom,305,1,141.92,102,23,141.92,102.00,0
17860,United Kingdom,369,4,717.39,696,127,179.35,174.00,360
17861,United Kingdom,4,18,5088.29,4541,329,282.68,252.28,726
17862,United Kingdom,324,4,1254.89,440,90,313.72,110.00,240
17863,United Kingdom,60,12,5360.48,4676,154,446.71,389.67,593
17864,United Kingdom,13,5,876.57,1015,93,175.31,203.00,415
17865,United Kingdom,31,46,26312.19,12950,391,572.00,281.52,708
17866,United Kingdom,143,3,1134.95,535,20,378.32,178.33,583
17867,United Kingdom,31,15,1582.05,638,119,105.47,42.53,707
17868,United Kingdom,387,1,227.15,85,18,227.15,85.00,0
17869,United Kingdom,108,7,813.64,491,72,116.23,70.14,440
17870,United Kingdom,3,13,2753.29,1699,215,211.79,130.69,379
17871,United Kingdom,205,5,1068.95,665,64,213.79,133.00,489
17872,United Kingdom,382,1,235.87,176,15,235.87,176.00,0
17873,United Kingdom,81,18,6265.33,4159,65,348.07,231.06,643
17874,United Kingdom,186,6,683.46,221,37,113.91,36.83,70
17875,United Kingdom,689,1,167.10,98,25,167.10,98.00,0
17876,United Kingdom,400,3,3424.02,1958,3,1141.34,652.67,276
17877,United Kingdom,171,1,237.61,98,12,237.61,98.00,0
17878,United Kingdom,44,3,1378.93,1014,82,459.64,338.00,352
17879,United Kingdom,174,1,178.52,45,6,178.52,45.00,0
17880,United Kingdom,365,3,824.92,466,43,274.97,155.33,366
17881,United Kingdom,305,1,133.35,32,8,133.35,32.00,0
17882,United Kingdom,380,2,291.56,130,47,145.78,65.00,0
17883,United Kingdom,4,7,988.42,476,155,141.20,68.00,649
17884,United Kingdom,4,20,2698.47,2749,305,134.92,137.45,732
17885,United Kingdom,13,1,156.34,110,50,156.34,110.00,0
17886,United Kingdom,32,6,1572.55,711,138,262.09,118.50,558
17887,United Kingdom,130,1,111.35,30,10,111.35,30.00,0
17888,United Kingdom,22,25,1807.44,1536,145,72.30,61.44,697
17889,United Kingdom,213,7,746.42,403,97,106.63,57.57,406
17890,United Kingdom,323,2,586.89,402,88,293.44,201.00,39
17891,United Kingdom,163,1,203.86,393,34,203.86,393.00,0
17892,United Kingdom,57,3,244.10,109,27,81.37,36.33,99
17893,United Kingdom,226,1,107.21,149,15,107.21,149.00,0
17894,United Kingdom,72,18,2304.58,938,215,128.03,52.11,398
17895,United Kingdom,45,1,95.45,127,15,95.45,127.00,0
17896,United Kingdom,24,1,256.32,288,2,256.32,288.00,0
17897,United Kingdom,173,9,2099.89,864,211,233.32,96.00,404
17898,United Kingdom,86,4,299.18,251,48,74.80,62.75,482
17899,United Kingdom,160,1,154.55,170,29,154.55,170.00,0
17900,United Kingdom,191,2,112.20,73,4,56.10,36.50,0
17901,United Kingdom,30,3,260.08,38,22,86.69,12.67,492
17902,United Kingdom,547,1,216.40,526,24,216.40,526.00,0
17903,United Kingdom,395,1,381.09,142,44,381.09,142.00,0
17904,United Kingdom,22,1,181.07,59,33,181.07,59.00,0
17905,United Kingdom,72,13,2178.87,1299,129,167.61,99.92,609
17906,United Kingdom,248,1,72.90,26,12,72.90,26.00,0
17907,United Kingdom,641,1,291.76,1046,13,291.76,1046.00,0
17908,United Kingdom,374,5,1142.47,670,178,228.49,134.00,352
17909,United Kingdom,738,1,110.05,35,8,110.05,35.00,0
17910,United Kingdom,727,1,261.70,121,25,261.70,121.00,0
17911,United Kingdom,10,1,366.23,223,39,366.23,223.00,0
17912,United Kingdom,311,6,374.55,215,48,62.43,35.83,65
17913,United Kingdom,59,14,3429.29,1725,224,244.95,123.21,678
17914,United Kingdom,4,1,329.36,457,72,329.36,457.00,0
17915,United Kingdom,552,1,225.78,184,27,225.78,184.00,0
17916,United Kingdom,629,2,43.87,90,15,21.93,45.00,105
17917,United Kingdom,46,3,335.03,184,77,111.68,61.33,317
17918,United Kingdom,501,3,396.39,352,34,132.13,117.33,5
17919,United Kingdom,89,2,1840.32,1452,37,920.16,726.00,350
17920,United Kingdom,5,54,23581.78,12265,715,436.70,227.13,729
17921,United Kingdom,65,10,2394.36,991,230,239.44,99.10,448
17922,United Kingdom,544,1,170.40,49,8,170.40,49.00,0
17923,United Kingdom,283,3,497.00,140,2,165.67,46.67,262
17924,United Kingdom,12,8,3257.70,1208,27,407.21,151.00,403
17925,United Kingdom,373,1,244.08,72,1,244.08,72.00,0
17926,United Kingdom,134,5,1035.49,572,27,207.10,114.40,446
17927,United Kingdom,722,1,294.00,108,10,294.00,108.00,0
17928,United Kingdom,46,3,341.24,222,27,113.75,74.00,526
17929,United Kingdom,12,12,3082.10,434,6,256.84,36.17,719
17930,United Kingdom,36,13,4275.22,3795,39,328.86,291.92,610
17931,United Kingdom,135,14,3402.24,1919,274,243.02,137.07,527
17932,United Kingdom,30,3,1331.57,789,84,443.86,263.00,182
17933,United Kingdom,633,1,114.69,63,12,114.69,63.00,0
17934,United Kingdom,52,3,1049.15,628,36,349.72,209.33,355
17935,United Kingdom,139,7,686.14,244,60,98.02,34.86,597
17936,United Kingdom,6,1,380.13,257,68,380.13,257.00,0
17937,United Kingdom,9,7,4301.22,1754,19,614.46,250.57,354
17938,United Kingdom,421,1,144.29,53,29,144.29,53.00,0
17939,United Kingdom,160,1,99.14,40,12,99.14,40.00,0
17940,United Kingdom,50,16,30306.79,85148,11,1894.17,5321.75,687
17941,United Kingdom,131,4,1433.28,1108,5,358.32,277.00,572
17942,United Kingdom,8,1,77.50,38,2,77.50,38.00,0
17944,United Kingdom,424,1,74.99,84,24,74.99,84.00,0
17945,United Kingdom,697,3,360.35,244,66,120.12,81.33,0
17946,United Kingdom,234,2,149.58,75,18,74.79,37.50,26
17947,United Kingdom,38,1,176.68,168,9,176.68,168.00,0
17948,United Kingdom,148,1,358.56,144,1,358.56,144.00,0
17949,United Kingdom,2,118,117314.08,60538,58,994.19,513.03,736
17950,United Kingdom,73,7,1166.29,659,133,166.61,94.14,632
17951,United Kingdom,40,4,1340.58,780,24,335.15,195.00,365
17952,United Kingdom,379,4,788.46,477,85,197.12,119.25,163
17953,United Kingdom,541,1,159.17,98,20,159.17,98.00,0
17954,United Kingdom,6,19,3804.38,3180,479,200.23,167.37,725
17955,United Kingdom,199,6,949.90,681,16,158.32,113.50,467
17956,United Kingdom,250,1,12.75,1,1,12.75,1.00,0
17957,United Kingdom,67,1,111.68,287,31,111.68,287.00,0
17958,United Kingdom,117,2,973.88,284,35,486.94,142.00,612
17959,United Kingdom,593,1,140.75,49,2,140.75,49.00,0
17960,United Kingdom,172,3,135.08,60,37,45.03,20.00,470
17961,United Kingdom,22,100,2866.74,1491,486,28.67,14.91,717
17962,United Kingdom,143,4,666.96,633,146,166.74,158.25,553
17963,United Kingdom,472,4,643.16,341,98,160.79,85.25,218
17964,United Kingdom,32,2,463.21,294,84,231.60,147.00,341
17965,United Kingdom,38,29,7006.65,4383,588,241.61,151.14,688
17966,United Kingdom,38,10,1963.92,3918,82,196.39,391.80,653
17967,United Kingdom,372,2,223.42,111,59,111.71,55.50,45
17968,United Kingdom,374,4,590.44,352,106,147.61,88.00,139
17969,United Kingdom,167,20,2354.29,1014,113,117.71,50.70,567
17970,United Kingdom,212,1,562.79,513,27,562.79,513.00,0
17971,United Kingdom,549,1,161.94,62,21,161.94,62.00,0
17972,United Kingdom,242,1,135.19,36,30,135.19,36.00,0
17973,United Kingdom,52,1,337.04,176,15,337.04,176.00,0
17974,United Kingdom,25,6,1739.09,1189,279,289.85,198.17,383
17975,United Kingdom,16,24,6696.33,2179,243,279.01,90.79,475
17976,United Kingdom,373,1,321.79,93,56,321.79,93.00,0
17977,United Kingdom,30,2,1511.45,1948,94,755.73,974.00,371
17978,United Kingdom,366,4,1159.99,1297,62,290.00,324.25,366
17979,United Kingdom,36,4,732.41,383,116,183.10,95.75,224
17980,United Kingdom,166,4,1012.72,771,41,253.18,192.75,228
17981,United Kingdom,411,1,239.12,260,17,239.12,260.00,0
17982,United Kingdom,681,1,138.18,117,13,138.18,117.00,0
17983,United Kingdom,396,1,171.71,108,23,171.71,108.00,0
17984,United Kingdom,146,5,1152.19,939,209,230.44,187.80,593
17985,United Kingdom,23,1,631.35,171,20,631.35,171.00,0
17986,United Kingdom,57,1,20.80,10,1,20.80,10.00,0
17987,United Kingdom,186,5,965.44,981,139,193.09,196.20,365
17988,United Kingdom,12,14,489.54,186,115,34.97,13.29,721
17989,United Kingdom,380,1,207.33,300,26,207.33,300.00,0
17990,United Kingdom,237,6,1527.61,777,40,254.60,129.50,496
17991,United Kingdom,226,3,300.30,93,37,100.10,31.00,366
17992,United Kingdom,390,1,252.88,130,49,252.88,130.00,0
17993,United Kingdom,618,1,225.99,108,60,225.99,108.00,0
17994,United Kingdom,122,11,2270.03,2181,227,206.37,198.27,499
17995,United Kingdom,282,3,495.48,263,28,165.16,87.67,106
17996,United Kingdom,380,3,482.33,587,63,160.78,195.67,167
17997,United Kingdom,75,8,1962.46,2273,133,245.31,284.12,90
17998,United Kingdom,381,3,639.24,561,57,213.08,187.00,358
17999,United Kingdom,38,3,528.46,286,125,176.15,95.33,341
18000,United Kingdom,565,1,124.25,109,6,124.25,109.00,0
18001,United Kingdom,13,6,924.14,874,120,154.02,145.67,725
18002,United Kingdom,376,4,244.37,71,52,61.09,17.75,356
18003,United Kingdom,377,1,353.51,297,23,353.51,297.00,0
18004,United Kingdom,363,1,157.92,75,32,157.92,75.00,0
18005,United Kingdom,4,2,226.47,86,52,113.23,43.00,44
18006,United Kingdom,24,4,969.51,395,57,242.38,98.75,699
18007,United Kingdom,393,1,215.22,246,46,215.22,246.00,0
18008,United Kingdom,71,23,19759.08,7825,77,859.09,340.22,632
18009,United Kingdom,236,8,2144.23,651,145,268.03,81.38,417
18010,United Kingdom,257,1,174.80,60,14,174.80,60.00,0
18011,United Kingdom,374,2,410.79,125,63,205.40,62.50,194
18012,United Kingdom,724,1,115.30,63,13,115.30,63.00,0
18013,United Kingdom,156,2,187.29,285,31,93.64,142.50,0
18014,United Kingdom,29,1,162.22,66,29,162.22,66.00,0
18015,United Kingdom,5,1,120.03,157,46,120.03,157.00,0
18016,United Kingdom,33,7,1954.56,1207,115,279.22,172.43,649
18017,United Kingdom,82,4,688.00,400,1,172.00,100.00,350
18018,United Kingdom,109,4,297.99,186,43,74.50,46.50,312
18019,United Kingdom,52,1,38.45,7,5,38.45,7.00,0
18020,United Kingdom,544,1,190.48,67,12,190.48,67.00,0
18021,United Kingdom,510,2,216.41,168,32,108.20,84.00,3
18022,United Kingdom,36,5,1507.25,1311,306,301.45,262.20,511
18024,United Kingdom,153,2,389.78,184,21,194.89,92.00,0
18025,United Kingdom,380,6,1177.72,1053,83,196.29,175.50,240
18026,United Kingdom,501,2,2074.07,530,12,1037.04,265.00,5
18027,United Kingdom,99,1,115.31,78,21,115.31,78.00,0
18028,United Kingdom,584,1,192.05,133,4,192.05,133.00,0
18029,United Kingdom,643,1,433.77,253,18,433.77,253.00,0
18030,United Kingdom,5,2,230.65,67,8,115.32,33.50,38
18031,United Kingdom,379,1,451.30,298,49,451.30,298.00,0
18032,United Kingdom,335,1,73.50,42,5,73.50,42.00,0
18033,United Kingdom,66,1,93.82,252,32,93.82,252.00,0
18034,United Kingdom,22,3,754.20,951,182,251.40,317.00,354
18035,United Kingdom,36,5,1260.23,1134,52,252.05,226.80,350
18036,United Kingdom,33,11,1545.49,741,221,140.50,67.36,689
18037,United Kingdom,155,15,167.42,37,31,11.16,2.47,584
18038,United Kingdom,557,1,141.48,80,25,141.48,80.00,0
18039,United Kingdom,375,4,548.22,555,137,137.06,138.75,266
18040,United Kingdom,20,2,357.20,148,18,178.60,74.00,226
18041,United Kingdom,12,38,8018.77,7316,464,211.02,192.53,683
18042,United Kingdom,54,2,281.15,69,13,140.57,34.50,488
18043,United Kingdom,25,3,529.29,265,106,176.43,88.33,342
18044,United Kingdom,5,18,3505.61,1598,128,194.76,88.78,556
18045,United Kingdom,46,1,178.34,138,43,178.34,138.00,0
18046,United Kingdom,650,1,189.63,44,26,189.63,44.00,0
18047,United Kingdom,382,2,326.09,130,74,163.04,65.00,0
18048,United Kingdom,204,3,394.93,256,56,131.64,85.33,290
18049,United Kingdom,438,2,500.92,402,82,250.46,201.00,153
18050,United Kingdom,360,2,412.06,250,22,206.03,125.00,34
18051,United Kingdom,635,7,2282.28,1661,41,326.04,237.29,96
18052,United Kingdom,565,1,10877.18,17766,16,10877.18,17766.00,0
18053,United Kingdom,71,3,571.07,409,29,190.36,136.33,457
18054,United Kingdom,393,1,176.50,96,11,176.50,96.00,0
18055,United Kingdom,8,14,10142.64,3534,320,724.47,252.43,406
18056,United Kingdom,289,2,554.60,334,28,277.30,167.00,330
18057,United Kingdom,394,3,1188.46,970,121,396.15,323.33,297
18058,United Kingdom,10,3,774.06,394,12,258.02,131.33,658
18059,United Kingdom,24,3,306.46,258,17,102.15,86.00,44
18060,United Kingdom,409,2,1185.46,902,74,592.73,451.00,156
18061,United Kingdom,22,28,6083.81,3359,30,217.28,119.96,714
18062,United Kingdom,174,6,1632.67,831,46,272.11,138.50,424
18063,United Kingdom,391,2,186.60,48,2,93.30,24.00,243
18064,United Kingdom,134,11,4481.83,2685,53,407.44,244.09,543
18065,United Kingdom,6,29,5866.63,2265,193,202.30,78.10,725
18066,United Kingdom,76,3,1440.40,535,37,480.13,178.33,340
18067,United Kingdom,41,1,396.33,189,36,396.33,189.00,0
18068,United Kingdom,290,1,101.70,6,1,101.70,6.00,0
18069,United Kingdom,27,11,4464.92,3168,602,405.90,288.00,623
18070,United Kingdom,670,1,314.10,86,9,314.10,86.00,0
18071,United Kingdom,258,6,1169.68,678,52,194.95,113.00,477
18072,United Kingdom,186,1,247.44,288,18,247.44,288.00,0
18073,United Kingdom,115,12,3859.82,3102,23,321.65,258.50,83
18074,United Kingdom,374,2,1019.44,361,37,509.72,180.50,132
18075,United Kingdom,24,20,5783.29,3281,180,289.16,164.05,475
18076,United Kingdom,381,1,151.49,164,8,151.49,164.00,0
18077,United Kingdom,9,18,4078.79,3020,141,226.60,167.78,724
18078,United Kingdom,218,4,725.53,370,65,181.38,92.50,411
18079,United Kingdom,46,5,4203.93,8730,107,840.79,1746.00,446
18080,United Kingdom,19,2,1231.50,642,2,615.75,321.00,224
18081,United Kingdom,37,3,343.45,195,14,114.48,65.00,97
18082,United Kingdom,26,1,680.84,608,62,680.84,608.00,0
18083,United Kingdom,398,1,463.53,268,36,463.53,268.00,0
18084,United Kingdom,17,3,795.23,755,7,265.08,251.67,372
18085,United Kingdom,331,4,1341.85,507,42,335.46,126.75,298
18086,United Kingdom,275,1,101.34,106,7,101.34,106.00,0
18087,United Kingdom,99,17,14761.52,7775,44,868.32,457.35,640
18088,United Kingdom,62,1,166.03,107,35,166.03,107.00,0
18089,United Kingdom,447,1,428.45,95,9,428.45,95.00,0
18090,United Kingdom,422,1,321.90,307,47,321.90,307.00,0
18091,United Kingdom,594,1,360.85,539,25,360.85,539.00,0
18092,United Kingdom,3,18,14693.72,8298,42,816.32,461.00,733
18093,United Kingdom,94,8,4452.71,3429,43,556.59,428.62,525
18094,United Kingdom,82,13,6391.52,4164,55,491.66,320.31,620
18095,United Kingdom,313,5,2303.09,1623,37,460.62,324.60,287
18096,United Kingdom,12,6,1657.87,1409,299,276.31,234.83,502
18097,United Kingdom,8,11,4627.92,2716,86,420.72,246.91,715
18098,United Kingdom,397,1,527.94,215,85,527.94,215.00,0
18099,United Kingdom,128,1,168.31,149,19,168.31,149.00,0
18100,United Kingdom,551,1,451.56,440,30,451.56,440.00,0
18101,United Kingdom,12,5,622.01,247,89,124.40,49.40,663
18102,United Kingdom,1,145,580987.04,181645,382,4006.81,1252.72,738
18103,United Kingdom,550,1,105.80,23,10,105.80,23.00,0
18104,United Kingdom,38,1,754.64,362,38,754.64,362.00,0
18105,United Kingdom,38,1,113.48,46,18,113.48,46.00,0
18106,United Kingdom,330,6,1441.06,506,126,240.18,84.33,364
18107,United Kingdom,443,1,165.88,65,38,165.88,65.00,0
18108,United Kingdom,255,3,848.81,261,43,282.94,87.00,483
18109,United Kingdom,2,38,9555.71,4822,203,251.47,126.89,525
18110,United Kingdom,20,2,392.28,169,58,196.14,84.50,392
18111,United Kingdom,590,1,405.85,232,27,405.85,232.00,0
18112,United Kingdom,13,4,773.36,443,59,193.34,110.75,539
18113,United Kingdom,369,1,76.32,72,1,76.32,72.00,0
18114,United Kingdom,291,1,220.10,55,28,220.10,55.00,0
18115,United Kingdom,698,1,9.70,3,3,9.70,3.00,0
18116,United Kingdom,68,13,2134.49,1267,311,164.19,97.46,344
18117,United Kingdom,26,1,315.65,605,68,315.65,605.00,0
18118,United Kingdom,11,29,6221.02,3184,444,214.52,109.79,371
18119,United Kingdom,368,1,180.70,124,29,180.70,124.00,0
18120,United Kingdom,215,1,111.15,31,17,111.15,31.00,0
18121,United Kingdom,150,2,653.30,438,28,326.65,219.00,5
18122,United Kingdom,9,6,1793.06,1225,239,298.84,204.17,142
18123,United Kingdom,25,3,666.64,616,53,222.21,205.33,489
18124,United Kingdom,473,1,102.65,47,20,102.65,47.00,0
18125,United Kingdom,30,4,1131.75,800,164,282.94,200.00,287
18126,United Kingdom,61,1,200.92,135,52,200.92,135.00,0
18127,United Kingdom,20,4,556.13,250,56,139.03,62.50,384
18128,United Kingdom,538,1,399.29,216,42,399.29,216.00,0
18129,United Kingdom,244,1,112.55,48,13,112.55,48.00,0
18130,United Kingdom,16,3,1059.39,824,58,353.13,274.67,42
18131,United Kingdom,632,1,222.96,552,4,222.96,552.00,0
18132,United Kingdom,505,1,220.13,212,60,220.13,212.00,0
18133,United Kingdom,213,1,931.50,1350,1,931.50,1350.00,0
18134,United Kingdom,599,2,445.00,128,27,222.50,64.00,96
18135,United Kingdom,30,10,1249.62,753,23,124.96,75.30,605
18136,United Kingdom,64,5,1631.36,860,77,326.27,172.00,388
18137,United Kingdom,552,2,145.99,59,26,73.00,29.50,0
18138,United Kingdom,296,1,152.65,38,8,152.65,38.00,0
18139,United Kingdom,18,6,8438.34,5557,35,1406.39,926.17,1
18140,West Indies,474,1,536.41,395,49,536.41,395.00,0
18141,United Kingdom,402,2,882.47,433,38,441.24,216.50,188
18142,United Kingdom,158,2,1019.52,1276,9,509.76,638.00,58
18143,United Kingdom,117,2,1000.16,570,59,500.08,285.00,25
18144,United Kingdom,8,19,4892.95,2144,51,257.52,112.84,716
18145,United Kingdom,13,11,5609.74,5104,250,509.98,464.00,719
18146,United Kingdom,141,2,160.35,153,10,80.18,76.50,80
18147,United Kingdom,46,2,179.34,203,7,89.67,101.50,63
18148,United Kingdom,647,1,112.85,63,9,112.85,63.00,0
18149,United Kingdom,51,7,1553.96,869,54,221.99,124.14,585
18150,United Kingdom,33,3,566.58,332,29,188.86,110.67,169
18151,United Kingdom,135,6,1879.44,986,99,313.24,164.33,511
18152,United Kingdom,647,1,426.69,75,10,426.69,75.00,0
18153,United Kingdom,660,1,246.22,200,17,246.22,200.00,0
18154,United Kingdom,4,5,932.60,626,34,186.52,125.20,487
18155,United Kingdom,76,3,371.62,266,19,123.87,88.67,216
18156,United Kingdom,13,2,675.64,283,100,337.82,141.50,357
18157,United Kingdom,572,1,213.90,145,25,213.90,145.00,0
18158,United Kingdom,10,2,453.40,354,24,226.70,177.00,79
18159,United Kingdom,302,1,530.15,139,23,530.15,139.00,0
18160,United Kingdom,58,3,1003.88,519,56,334.63,173.00,329
18161,United Kingdom,16,6,1803.10,965,57,300.52,160.83,364
18162,United Kingdom,733,1,371.51,332,45,371.51,332.00,0
18163,United Kingdom,585,1,728.84,452,33,728.84,452.00,0
18164,United Kingdom,38,1,399.65,184,24,399.65,184.00,0
18165,United Kingdom,178,1,302.46,254,10,302.46,254.00,0
18166,United Kingdom,624,1,175.50,90,10,175.50,90.00,0
18167,United Kingdom,24,3,1384.86,382,24,461.62,127.33,82
18168,United Kingdom,177,16,3435.50,1995,209,214.72,124.69,560
18169,United Kingdom,61,1,202.65,61,9,202.65,61.00,0
18170,United Kingdom,34,9,2878.00,1184,59,319.78,131.56,667
18171,United Kingdom,59,9,2437.31,991,76,270.81,110.11,645
18172,United Kingdom,15,52,17467.24,7407,176,335.91,142.44,714
18173,United Kingdom,87,5,2696.36,1730,34,539.27,346.00,526
18174,United Kingdom,8,2,162.50,80,1,81.25,40.00,596
18175,United Kingdom,676,1,176.10,70,7,176.10,70.00,0
18176,United Kingdom,359,1,476.35,283,30,476.35,283.00,0
18177,United Kingdom,32,9,2216.32,1238,66,246.26,137.56,693
18178,United Kingdom,129,11,6103.74,3850,204,554.89,350.00,531
18179,United Kingdom,10,8,2547.55,1811,101,318.44,226.38,654
18180,United Kingdom,5,6,1843.75,1721,108,307.29,286.83,138
18181,United Kingdom,25,5,1188.34,510,139,237.67,102.00,711
18182,United Kingdom,464,1,291.13,167,10,291.13,167.00,0
18183,United Kingdom,228,2,632.07,371,36,316.04,185.50,47
18184,United Kingdom,16,1,49.80,60,1,49.80,60.00,0
18185,United Kingdom,250,1,304.25,183,17,304.25,183.00,0
18186,United Kingdom,723,1,329.58,338,11,329.58,338.00,0
18187,United Kingdom,632,1,724.89,310,48,724.89,310.00,0
18188,United Kingdom,16,6,3280.59,1888,95,546.76,314.67,608
18189,United Kingdom,78,3,1403.73,836,79,467.91,278.67,548
18190,United Kingdom,193,5,745.62,490,34,149.12,98.00,525
18191,United Kingdom,262,2,529.40,332,15,264.70,166.00,216
18192,United Kingdom,72,1,957.97,339,45,957.97,339.00,0
18193,United Kingdom,166,3,1207.35,926,66,402.45,308.67,277
